Year,Month,Day,Hour (in GMT),Minute,Second,Depth raw (cm),Temperature (deg C),"Depth (baro-corrected, cm)",Discharge (cfs or ft^3/s)
2005,8,12,11,0,0,141.4,11.86,64.7,49.854
2005,8,12,11,30,0,141.3,11.58,64.8,50.086
2005,8,12,12,0,0,141.3,11.39,64.8,50.086
2005,8,12,12,30,0,141.9,11.23,65.5,51.732
2005,8,12,13,0,0,141.2,11.11,64.7,49.854
2005,8,12,13,30,0,141.2,11.03,64.9,50.319
2005,8,12,14,0,0,141.9,10.92,65.3,51.258
2005,8,12,14,30,0,141.9,10.82,65.6,51.97
2005,8,12,15,0,0,141.9,10.8,65.5,51.732
2005,8,12,15,30,0,140.3,10.85,64.2,48.703
2005,8,12,16,0,0,140.4,10.97,64.3,48.932
2005,8,12,16,30,0,140.5,11.21,64.4,49.161
2005,8,12,17,0,0,140.5,11.51,65,50.553
2005,8,12,17,30,0,140.1,11.86,64.8,50.086
2005,8,12,18,0,0,139.2,12.29,64,48.248
2005,8,12,18,30,0,138.8,12.79,63.8,47.795
2005,8,12,19,0,0,139.2,13.37,64.1,48.475
2005,8,12,19,30,0,139,13.98,64.3,48.932
2005,8,12,20,0,0,138.8,14.55,64.3,48.932
2005,8,12,20,30,0,138.9,15.32,64.5,49.391
2005,8,12,21,0,0,138.1,15.96,64,48.248
2005,8,12,21,30,0,136.7,16.55,62.8,45.575
2005,8,12,22,0,0,137.1,17.02,63.1,46.234
2005,8,12,22,30,0,136.1,17.38,62.1,44.063
2005,8,12,23,0,0,136.3,17.63,62.7,45.357
2005,8,12,23,30,0,135.7,17.77,62,43.85
2005,8,13,0,0,0,135.2,17.85,61.4,42.585
2005,8,13,0,30,0,134.9,17.8,61.4,42.585
2005,8,13,1,0,0,134.3,17.69,61,41.755
2005,8,13,1,30,0,135.3,17.47,61.9,43.637
2005,8,13,2,0,0,133.9,17.17,60.6,40.936
2005,8,13,2,30,0,134,16.84,60.6,40.936
2005,8,13,3,0,0,133.7,16.55,60.2,40.128
2005,8,13,3,30,0,133.7,16.17,59.9,39.529
2005,8,13,4,0,0,133.1,15.9,59.4,38.543
2005,8,13,4,30,0,132.9,15.62,59,37.767
2005,8,13,5,0,0,133.1,15.31,58.8,37.383
2005,8,13,5,30,0,134,15.06,59.7,39.132
2005,8,13,6,0,0,133.9,14.79,59.8,39.33
2005,8,13,6,30,0,133.5,14.51,59,37.767
2005,8,13,7,0,0,134.3,14.25,60,39.728
2005,8,13,7,30,0,134.3,13.96,60,39.728
2005,8,13,8,0,0,135.4,13.67,61.3,42.376
2005,8,13,8,30,0,135.5,13.37,61.2,42.168
2005,8,13,9,0,0,136,13.06,61.9,43.637
2005,8,13,9,30,0,136.5,12.74,62.8,45.575
2005,8,13,10,0,0,137.1,12.42,63.2,46.455
2005,8,13,10,30,0,137.6,12.12,63.7,47.57
2005,8,13,11,0,0,137.6,11.79,63.9,48.021
2005,8,13,11,30,0,138.3,11.58,64.6,49.622
2005,8,13,12,0,0,137.8,11.37,64.3,48.932
2005,8,13,12,30,0,138,11.21,64.4,49.161
2005,8,13,13,0,0,138.7,11.05,64.9,50.319
2005,8,13,13,30,0,138.4,10.93,64.9,50.319
2005,8,13,14,0,0,138.1,10.84,64.4,49.161
2005,8,13,14,30,0,137.5,10.75,64,48.248
2005,8,13,15,0,0,138.6,10.74,64.7,49.854
2005,8,13,15,30,0,137.3,10.8,63.6,47.346
2005,8,13,16,0,0,138.1,10.9,64.4,49.161
2005,8,13,16,30,0,137.7,11.11,64,48.248
2005,8,13,17,0,0,137.1,11.4,64.2,48.703
2005,8,13,17,30,0,136.5,11.79,63.5,47.122
2005,8,13,18,0,0,136.2,12.23,63,46.014
2005,8,13,18,30,0,136.3,12.7,63.7,47.57
2005,8,13,19,0,0,136.1,13.28,63.8,47.795
2005,8,13,19,30,0,136.3,13.63,63.7,47.57
2005,8,13,20,0,0,135.3,13.93,63,46.014
2005,8,13,20,30,0,135,14.53,62.9,45.794
2005,8,13,21,0,0,134.7,15.22,62.6,45.14
2005,8,13,21,30,0,134.4,15.52,62,43.85
2005,8,13,22,0,0,134.3,15.69,62,43.85
2005,8,13,22,30,0,133.8,15.93,61.7,43.214
2005,8,13,23,0,0,133.7,16.06,61.4,42.585
2005,8,13,23,30,0,133.5,15.89,60.9,41.549
2005,8,14,0,0,0,133.3,15.61,60.8,41.344
2005,8,14,0,30,0,132.9,15.37,60.6,40.936
2005,8,14,1,0,0,132.7,15.27,60.4,40.53
2005,8,14,1,30,0,132,15.27,59.9,39.529
2005,8,14,2,0,0,132.8,15.18,60.6,40.936
2005,8,14,2,30,0,132.6,15.01,60.3,40.329
2005,8,14,3,0,0,132,14.85,59.3,38.348
2005,8,14,3,30,0,132.4,14.69,59.2,38.154
2005,8,14,4,0,0,131.7,14.49,58.6,37.001
2005,8,14,4,30,0,131.9,14.21,58.8,37.383
2005,8,14,5,0,0,132.7,13.97,59.7,39.132
2005,8,14,5,30,0,132,13.75,58.6,37.001
2005,8,14,6,0,0,132.1,13.49,58.8,37.383
2005,8,14,6,30,0,133.1,13.23,59.4,38.543
2005,8,14,7,0,0,134,12.99,60.3,40.329
2005,8,14,7,30,0,134.3,12.74,60.5,40.733
2005,8,14,8,0,0,134.6,12.48,61,41.755
2005,8,14,8,30,0,134.7,12.17,61.1,41.961
2005,8,14,9,0,0,134.9,11.88,61.4,42.585
2005,8,14,9,30,0,135.5,11.59,61.8,43.425
2005,8,14,10,0,0,135.9,11.37,62.6,45.14
2005,8,14,10,30,0,135.6,11.17,62.2,44.277
2005,8,14,11,0,0,135.9,11.01,62.4,44.707
2005,8,14,11,30,0,135.7,10.86,62.1,44.063
2005,8,14,12,0,0,136.5,10.72,62.7,45.357
2005,8,14,12,30,0,135.3,10.59,61.5,42.794
2005,8,14,13,0,0,136.3,10.46,62.4,44.707
2005,8,14,13,30,0,136.1,10.28,61.9,43.637
2005,8,14,14,0,0,136.7,10.14,62.7,45.357
2005,8,14,14,30,0,136.1,10.05,61.8,43.425
2005,8,14,15,0,0,136.5,10,62.2,44.277
2005,8,14,15,30,0,136.9,10.02,62.4,44.707
2005,8,14,16,0,0,136.5,10.14,62.4,44.707
2005,8,14,16,30,0,135.6,10.38,61.2,42.168
2005,8,14,17,0,0,135.3,10.62,61.2,42.168
2005,8,14,17,30,0,135.7,10.99,62.1,44.063
2005,8,14,18,0,0,134.5,11.47,61,41.755
2005,8,14,18,30,0,135.5,11.97,61.9,43.637
2005,8,14,19,0,0,134.2,12.58,60.8,41.344
2005,8,14,19,30,0,134.8,13.28,61.8,43.425
2005,8,14,20,0,0,134.2,13.93,61.2,42.168
2005,8,14,20,30,0,133.3,14.49,60.5,40.733
2005,8,14,21,0,0,133.1,14.65,60.2,40.128
2005,8,14,21,30,0,132.3,15.09,59.5,38.739
2005,8,14,22,0,0,132.6,15.34,59.3,38.348
2005,8,14,22,30,0,132.9,15.42,59.5,38.739
2005,8,14,23,0,0,132.9,15.44,59.4,38.543
2005,8,14,23,30,0,132.8,15.38,59.4,38.543
2005,8,15,0,0,0,132.1,15.29,58.6,37.001
2005,8,15,0,30,0,131.9,15.2,58.4,36.622
2005,8,15,1,0,0,131,15.11,57.8,35.501
2005,8,15,1,30,0,131.6,15.08,58.4,36.622
2005,8,15,2,0,0,131.3,14.99,58.2,36.246
2005,8,15,2,30,0,131.6,14.93,57.9,35.686
2005,8,15,3,0,0,131.1,14.87,57.3,34.584
2005,8,15,3,30,0,131.4,14.73,57.4,34.766
2005,8,15,4,0,0,131.2,14.51,57.2,34.402
2005,8,15,4,30,0,131.6,14.3,57.4,34.766
2005,8,15,5,0,0,132,14.08,57.7,35.316
2005,8,15,5,30,0,130.9,13.89,56.8,33.683
2005,8,15,6,0,0,131.2,13.69,56.9,33.862
2005,8,15,6,30,0,131.2,13.55,56.9,33.862
2005,8,15,7,0,0,131.4,13.37,56.9,33.862
2005,8,15,7,30,0,131.3,13.15,56.8,33.683
2005,8,15,8,0,0,131.9,12.88,57.5,34.949
2005,8,15,8,30,0,131.9,12.64,57.8,35.501
2005,8,15,9,0,0,132.2,12.34,57.9,35.686
2005,8,15,9,30,0,132,12.11,57.5,34.949
2005,8,15,10,0,0,133.5,11.88,59.1,37.96
2005,8,15,10,30,0,133.2,11.72,58.2,36.246
2005,8,15,11,0,0,134.3,11.58,59.1,37.96
2005,8,15,11,30,0,134.9,11.46,59.8,39.33
2005,8,15,12,0,0,133.8,11.36,59.5,38.739
2005,8,15,12,30,0,134.1,11.28,59.6,38.935
2005,8,15,13,0,0,133.3,11.19,59,37.767
2005,8,15,13,30,0,134.3,11.09,59.9,39.529
2005,8,15,14,0,0,134.8,11.02,60.3,40.329
2005,8,15,14,30,0,134.2,10.95,59.3,38.348
2005,8,15,15,0,0,134.2,10.91,59.3,38.348
2005,8,15,15,30,0,135.1,10.95,60.2,40.128
2005,8,15,16,0,0,135,11.07,59.9,39.529
2005,8,15,16,30,0,135.5,11.02,60.3,40.329
2005,8,15,17,0,0,135.8,11.02,60.2,40.128
2005,8,15,17,30,0,136.3,11.12,60.4,40.53
2005,8,15,18,0,0,135.5,11.22,59.8,39.33
2005,8,15,18,30,0,134.7,11.32,59.2,38.154
2005,8,15,19,0,0,134.7,11.58,59.2,38.154
2005,8,15,19,30,0,135.5,11.54,59.5,38.739
2005,8,15,20,0,0,136.5,11.51,60.6,40.936
2005,8,15,20,30,0,136.9,11.5,61,41.755
2005,8,15,21,0,0,137.4,11.51,61.5,42.794
2005,8,15,21,30,0,137.6,11.43,60.9,41.549
2005,8,15,22,0,0,137.9,11.36,62.1,44.063
2005,8,15,22,30,0,137.5,11.29,61.9,43.637
2005,8,15,23,0,0,137.7,11.25,62,43.85
2005,8,15,23,30,0,138.1,11.17,62.6,45.14
2005,8,16,0,0,0,138,11.1,62.1,44.063
2005,8,16,0,30,0,138.5,11.04,62.8,45.575
2005,8,16,1,0,0,139.4,10.95,63.1,46.234
2005,8,16,1,30,0,140.5,10.82,64.2,48.703
2005,8,16,2,0,0,140.8,10.74,64.7,49.854
2005,8,16,2,30,0,143,10.6,66.9,55.132
2005,8,16,3,0,0,143.9,10.46,68.5,59.196
2005,8,16,3,30,0,144.4,10.33,68.7,59.718
2005,8,16,4,0,0,147.5,10.23,71.4,67.062
2005,8,16,4,30,0,152.3,10.08,76.1,81.239
2005,8,16,5,0,0,157.5,9.9,81.2,98.739
2005,8,16,5,30,0,161.5,9.78,84.8,112.5
2005,8,16,6,0,0,164.3,9.6,88,125.75
2005,8,16,6,30,0,167.2,9.42,90.4,136.34
2005,8,16,7,0,0,170.4,9.25,94.2,154.3
2005,8,16,7,30,0,169.6,9.05,92.9,147.99
2005,8,16,8,0,0,169.8,8.87,93.3,149.92
2005,8,16,8,30,0,170.1,8.69,93.4,150.4
2005,8,16,9,0,0,168.4,8.5,91.6,141.85
2005,8,16,9,30,0,168.4,8.34,91.7,142.32
2005,8,16,10,0,0,166.3,8.06,89.4,131.86
2005,8,16,10,30,0,164.5,7.94,87.6,124.04
2005,8,16,11,0,0,163,7.76,86.1,117.76
2005,8,16,11,30,0,162.3,7.6,85.3,114.5
2005,8,16,12,0,0,161.8,7.34,84.7,112.1
2005,8,16,12,30,0,159.4,7.18,82.3,102.82
2005,8,16,13,0,0,159.1,7.08,82.1,102.07
2005,8,16,13,30,0,157.7,6.89,80.6,96.561
2005,8,16,14,0,0,156.5,6.78,79.2,91.604
2005,8,16,14,30,0,156.7,6.68,79.5,92.652
2005,8,16,15,0,0,155.7,6.64,78.2,88.17
2005,8,16,15,30,0,155.3,6.68,77.8,86.82
2005,8,16,16,0,0,154.5,6.83,77.1,84.492
2005,8,16,16,30,0,153.1,7.05,75.4,79.012
2005,8,16,17,0,0,152.7,7.41,75.4,79.012
2005,8,16,17,30,0,152.7,7.82,75.6,79.644
2005,8,16,18,0,0,151.3,8.31,74.4,75.901
2005,8,16,18,30,0,150.5,8.97,73.9,74.377
2005,8,16,19,0,0,150.1,9.54,73.6,73.473
2005,8,16,19,30,0,149.9,10.27,73.5,73.173
2005,8,16,20,0,0,148.7,10.78,72.6,70.51
2005,8,16,20,30,0,148,11.4,72,68.772
2005,8,16,21,0,0,147.1,11.89,71.3,66.78
2005,8,16,21,30,0,146.8,12.1,71.3,66.78
2005,8,16,22,0,0,146.5,12.37,71.1,66.218
2005,8,16,22,30,0,145.5,12.72,69.8,62.641
2005,8,16,23,0,0,146.3,12.71,70.5,64.551
2005,8,16,23,30,0,145.9,13.21,70,63.183
2005,8,17,0,0,0,145.3,13.54,69.4,61.567
2005,8,17,0,30,0,146.9,13.64,70.9,65.659
2005,8,17,1,0,0,145.7,13.27,69.4,61.567
2005,8,17,1,30,0,147.2,13.03,70.7,65.103
2005,8,17,2,0,0,147.5,12.64,71,65.938
2005,8,17,2,30,0,145.9,11.91,69.4,61.567
2005,8,17,3,0,0,144.5,11.11,67.8,57.394
2005,8,17,3,30,0,144.4,10.81,68,57.905
2005,8,17,4,0,0,143.7,10.78,66.8,54.884
2005,8,17,4,30,0,143.2,10.85,66.5,54.146
2005,8,17,5,0,0,143.8,10.84,67,55.38
2005,8,17,5,30,0,142.9,10.77,66.2,53.414
2005,8,17,6,0,0,143.7,10.6,67.2,55.879
2005,8,17,6,30,0,142.3,10.41,65.6,51.97
2005,8,17,7,0,0,142.5,10.21,65.7,52.209
2005,8,17,7,30,0,142.7,10.06,66,52.93
2005,8,17,8,0,0,142.7,9.9,66,52.93
2005,8,17,8,30,0,143.1,9.73,66.9,55.132
2005,8,17,9,0,0,143.4,9.58,66.9,55.132
2005,8,17,9,30,0,143.7,9.43,67,55.38
2005,8,17,10,0,0,143.5,9.35,67,55.38
2005,8,17,10,30,0,143.9,9.25,67.4,56.381
2005,8,17,11,0,0,144.6,9.17,68.1,58.162
2005,8,17,11,30,0,143.7,9.05,67.6,56.886
2005,8,17,12,0,0,143.7,8.88,67.8,57.394
2005,8,17,12,30,0,143.2,8.78,67.1,55.629
2005,8,17,13,0,0,143.1,8.66,66.8,54.884
2005,8,17,13,30,0,143.9,8.52,67.7,57.14
2005,8,17,14,0,0,143.9,8.38,67.6,56.886
2005,8,17,14,30,0,144.2,8.27,67.9,57.649
2005,8,17,15,0,0,142.9,8.19,66.6,54.391
2005,8,17,15,30,0,142.4,8.21,66.2,53.414
2005,8,17,16,0,0,142.4,8.32,66.3,53.657
2005,8,17,16,30,0,142.1,8.56,66.2,53.414
2005,8,17,17,0,0,141.9,8.89,66.1,53.171
2005,8,17,17,30,0,141.7,9.29,66.1,53.171
2005,8,17,18,0,0,141.6,9.7,65.9,52.689
2005,8,17,18,30,0,140.8,10.01,65.4,51.495
2005,8,17,19,0,0,140.4,10.28,65.3,51.258
2005,8,17,19,30,0,139.4,10.34,64.7,49.854
2005,8,17,20,0,0,139.4,10.56,64.6,49.622
2005,8,17,20,30,0,139.9,11.01,65.3,51.258
2005,8,17,21,0,0,139.6,11.46,65.2,51.022
2005,8,17,21,30,0,138.8,12.16,64.6,49.622
2005,8,17,22,0,0,137.9,12.83,63.9,48.021
2005,8,17,22,30,0,138,13.19,64.3,48.932
2005,8,17,23,0,0,138.7,13.27,65.2,51.022
2005,8,17,23,30,0,137.3,13.4,63.8,47.795
2005,8,18,0,0,0,136.6,13.75,63.3,46.676
2005,8,18,0,30,0,137,13.94,63.8,47.795
2005,8,18,1,0,0,136.2,14.12,62.9,45.794
2005,8,18,1,30,0,135.7,14.25,62.1,44.063
2005,8,18,2,0,0,135.8,14.16,62.3,44.492
2005,8,18,2,30,0,135.1,14.05,61.7,43.214
2005,8,18,3,0,0,134.4,13.89,61.3,42.376
2005,8,18,3,30,0,134.7,13.71,61.6,43.004
2005,8,18,4,0,0,134.9,13.51,61.6,43.004
2005,8,18,4,30,0,134.4,13.3,60.5,40.733
2005,8,18,5,0,0,135.3,13.09,61.2,42.168
2005,8,18,5,30,0,134.4,12.81,60.4,40.53
2005,8,18,6,0,0,135.1,12.59,61.2,42.168
2005,8,18,6,30,0,134.9,12.38,61.2,42.168
2005,8,18,7,0,0,134.9,12.17,61.1,41.961
2005,8,18,7,30,0,135.1,11.97,61.1,41.961
2005,8,18,8,0,0,135.2,11.79,61.2,42.168
2005,8,18,8,30,0,136.1,11.62,62.3,44.492
2005,8,18,9,0,0,136.7,11.46,63,46.014
2005,8,18,9,30,0,136.4,11.26,62.6,45.14
2005,8,18,10,0,0,136,11.05,62.1,44.063
2005,8,18,10,30,0,136.2,10.84,62.4,44.707
2005,8,18,11,0,0,137.3,10.64,63.6,47.346
2005,8,18,11,30,0,137.9,10.4,64.2,48.703
2005,8,18,12,0,0,137.9,10.21,64.3,48.932
2005,8,18,12,30,0,137.8,10.06,64.3,48.932
2005,8,18,13,0,0,137.4,9.89,63.9,48.021
2005,8,18,13,30,0,138.2,9.79,64.3,48.932
2005,8,18,14,0,0,137.3,9.67,63.8,47.795
2005,8,18,14,30,0,137.7,9.57,63.9,48.021
2005,8,18,15,0,0,137.5,9.58,63.8,47.795
2005,8,18,15,30,0,137.6,9.59,64.1,48.475
2005,8,18,16,0,0,137.7,9.76,64.1,48.475
2005,8,18,16,30,0,137.2,9.97,63.5,47.122
2005,8,18,17,0,0,137.3,10.2,63.8,47.795
2005,8,18,17,30,0,137.1,10.57,63.3,46.676
2005,8,18,18,0,0,137.1,10.98,63.5,47.122
2005,8,18,18,30,0,137,11.47,63.8,47.795
2005,8,18,19,0,0,136.1,12,63.2,46.455
2005,8,18,19,30,0,135.5,12.59,62.8,45.575
2005,8,18,20,0,0,136.3,13.24,63.3,46.676
2005,8,18,20,30,0,135.7,13.9,62.8,45.575
2005,8,18,21,0,0,135.3,14.53,62.6,45.14
2005,8,18,21,30,0,134.3,15.18,61.8,43.425
2005,8,18,22,0,0,134.5,15.71,62,43.85
2005,8,18,22,30,0,134.1,16.17,61.7,43.214
2005,8,18,23,0,0,133.5,16.46,61.4,42.585
2005,8,18,23,30,0,133.5,16.65,61.4,42.585
2005,8,19,0,0,0,133.1,16.71,61.2,42.168
2005,8,19,0,30,0,132.5,16.69,60.6,40.936
2005,8,19,1,0,0,132.2,16.55,60.4,40.53
2005,8,19,1,30,0,132.3,16.33,60,39.728
2005,8,19,2,0,0,131.8,16.01,59.4,38.543
2005,8,19,2,30,0,131.5,15.67,58.9,37.575
2005,8,19,3,0,0,132.2,15.28,59,37.767
2005,8,19,3,30,0,131.7,14.98,58.7,37.192
2005,8,19,4,0,0,131.9,14.65,58.5,36.811
2005,8,19,4,30,0,131.5,14.33,57.7,35.316
2005,8,19,5,0,0,132.2,14.05,58.5,36.811
2005,8,19,5,30,0,132.5,13.78,58.5,36.811
2005,8,19,6,0,0,132.7,13.5,58.6,37.001
2005,8,19,6,30,0,131.9,13.24,57.6,35.132
2005,8,19,7,0,0,132.3,12.98,57.7,35.316
2005,8,19,7,30,0,132.3,12.73,57.9,35.686
2005,8,19,8,0,0,132.5,12.44,57.6,35.132
2005,8,19,8,30,0,132.5,12.15,57.8,35.501
2005,8,19,9,0,0,132.7,11.84,57.7,35.316
2005,8,19,9,30,0,133.3,11.54,58.4,36.622
2005,8,19,10,0,0,133.5,11.28,58.4,36.622
2005,8,19,10,30,0,133.5,11,58.4,36.622
2005,8,19,11,0,0,134,10.71,58.8,37.383
2005,8,19,11,30,0,134.1,10.45,59,37.767
2005,8,19,12,0,0,134.3,10.21,59,37.767
2005,8,19,12,30,0,134.9,10.01,59.4,38.543
2005,8,19,13,0,0,134.7,9.79,59.5,38.739
2005,8,19,13,30,0,134.9,9.61,59.5,38.739
2005,8,19,14,0,0,134.9,9.47,59.2,38.154
2005,8,19,14,30,0,134.9,9.35,59.2,38.154
2005,8,19,15,0,0,134.7,9.33,58.9,37.575
2005,8,19,15,30,0,135.1,9.38,59.2,38.154
2005,8,19,16,0,0,134.5,9.49,58.8,37.383
2005,8,19,16,30,0,133.9,9.73,58.2,36.246
2005,8,19,17,0,0,134.5,10.04,58.8,37.383
2005,8,19,17,30,0,134.7,10.44,59.2,38.154
2005,8,19,18,0,0,134.5,10.92,59,37.767
2005,8,19,18,30,0,133.8,11.48,58.3,36.434
2005,8,19,19,0,0,134.5,12.13,59.1,37.96
2005,8,19,19,30,0,133.9,12.81,58.5,36.811
2005,8,19,20,0,0,134.1,13.54,58.3,36.434
2005,8,19,20,30,0,133.6,14.3,58.2,36.246
2005,8,19,21,0,0,134.2,15.04,58.5,36.811
2005,8,19,21,30,0,133.1,15.73,57.4,34.766
2005,8,19,22,0,0,133.3,16.28,57.6,35.132
2005,8,19,22,30,0,133.1,16.82,57.8,35.501
2005,8,19,23,0,0,132.7,17.2,57.4,34.766
2005,8,19,23,30,0,132.3,17.43,57.5,34.949
2005,8,20,0,0,0,132.5,17.41,58.1,36.059
2005,8,20,0,30,0,131.9,17.2,57.6,35.132
2005,8,20,1,0,0,131.9,16.87,57.4,34.766
2005,8,20,1,30,0,131.8,16.51,57.2,34.402
2005,8,20,2,0,0,131.7,16.13,56.9,33.862
2005,8,20,2,30,0,131.4,15.78,56.5,33.15
2005,8,20,3,0,0,131.1,15.44,55.7,31.756
2005,8,20,3,30,0,131.3,15.13,56,32.274
2005,8,20,4,0,0,131.7,14.84,56.1,32.448
2005,8,20,4,30,0,131.9,14.54,55.6,31.585
2005,8,20,5,0,0,132.1,14.26,55.8,31.928
2005,8,20,5,30,0,132,13.98,55.3,31.074
2005,8,20,6,0,0,132,13.72,55.3,31.074
2005,8,20,6,30,0,131.9,13.42,55.2,30.905
2005,8,20,7,0,0,131.9,13.14,55.1,30.737
2005,8,20,7,30,0,132.1,12.89,55,30.569
2005,8,20,8,0,0,132.3,12.59,55.2,30.905
2005,8,20,8,30,0,132.7,12.3,55.7,31.756
2005,8,20,9,0,0,132.1,12.04,54.9,30.402
2005,8,20,9,30,0,133.1,11.74,55.8,31.928
2005,8,20,10,0,0,132.7,11.44,55.5,31.414
2005,8,20,10,30,0,133.3,11.15,56.1,32.448
2005,8,20,11,0,0,133.1,10.85,55.5,31.414
2005,8,20,11,30,0,133.7,10.59,56,32.274
2005,8,20,12,0,0,133.7,10.31,55.9,32.101
2005,8,20,12,30,0,134.3,10.11,56.5,33.15
2005,8,20,13,0,0,135,9.88,56.7,33.505
2005,8,20,13,30,0,135.1,9.7,56.7,33.505
2005,8,20,14,0,0,134.9,9.55,56.1,32.448
2005,8,20,14,30,0,135.1,9.43,56.2,32.622
2005,8,20,15,0,0,135.6,9.46,56.6,33.327
2005,8,20,15,30,0,134.7,9.51,55.7,31.756
2005,8,20,16,0,0,135.1,9.66,55.9,32.101
2005,8,20,16,30,0,134.9,9.93,55.7,31.756
2005,8,20,17,0,0,134.7,10.26,55.9,32.101
2005,8,20,17,30,0,134.9,10.65,56.1,32.448
2005,8,20,18,0,0,135.3,11.2,56.7,33.505
2005,8,20,18,30,0,134.5,11.78,56.1,32.448
2005,8,20,19,0,0,134.5,12.43,56.3,32.798
2005,8,20,19,30,0,133.9,13.17,55.6,31.585
2005,8,20,20,0,0,134.9,13.88,56,32.274
2005,8,20,20,30,0,133.8,14.51,55.3,31.074
2005,8,20,21,0,0,134.1,15.09,55.8,31.928
2005,8,20,21,30,0,134.1,15.78,56.2,32.622
2005,8,20,22,0,0,133.5,16.34,55.5,31.414
2005,8,20,22,30,0,133.4,16.75,55.6,31.585
2005,8,20,23,0,0,132.8,17.03,55.4,31.244
2005,8,20,23,30,0,132.7,17.34,55.4,31.244
2005,8,21,0,0,0,133.1,17.5,56,32.274
2005,8,21,0,30,0,132.7,17.59,55.8,31.928
2005,8,21,1,0,0,132.4,17.55,55.8,31.928
2005,8,21,1,30,0,132.1,17.41,55,30.569
2005,8,21,2,0,0,131.8,17.16,54.6,29.904
2005,8,21,2,30,0,132.3,16.88,54.9,30.402
2005,8,21,3,0,0,132.1,16.59,54.5,29.739
2005,8,21,3,30,0,132.3,16.29,54.2,29.249
2005,8,21,4,0,0,131.5,15.98,53.1,27.497
2005,8,21,4,30,0,131.9,15.64,53.3,27.81
2005,8,21,5,0,0,132.2,15.35,53.5,28.126
2005,8,21,5,30,0,132.3,15.1,53.6,28.284
2005,8,21,6,0,0,132.1,14.85,53,27.341
2005,8,21,6,30,0,131.7,14.59,52.6,26.724
2005,8,21,7,0,0,132,14.34,53.3,27.81
2005,8,21,7,30,0,131.6,14.07,52.7,26.877
2005,8,21,8,0,0,131.4,13.81,52.3,26.267
2005,8,21,8,30,0,132.5,13.54,53.3,27.81
2005,8,21,9,0,0,132.5,13.27,53.2,27.653
2005,8,21,9,30,0,132.5,12.96,53.5,28.126
2005,8,21,10,0,0,132.1,12.7,52.6,26.724
2005,8,21,10,30,0,132.6,12.41,53.4,27.967
2005,8,21,11,0,0,133.3,12.12,54.6,29.904
2005,8,21,11,30,0,133.9,11.84,54.4,29.575
2005,8,21,12,0,0,134.5,11.55,55.5,31.414
2005,8,21,12,30,0,134.5,11.28,54.9,30.402
2005,8,21,13,0,0,134.5,11.01,55,30.569
2005,8,21,13,30,0,135.4,10.74,55.9,32.101
2005,8,21,14,0,0,135.5,10.5,55.9,32.101
2005,8,21,14,30,0,135.7,10.35,56,32.274
2005,8,21,15,0,0,135.6,10.27,55.5,31.414
2005,8,21,15,30,0,136.3,10.27,56.2,32.622
2005,8,21,16,0,0,136.4,10.37,56.4,32.973
2005,8,21,16,30,0,136.1,10.6,56.3,32.798
2005,8,21,17,0,0,135.5,10.89,55.6,31.585
2005,8,21,17,30,0,136,11.29,56.1,32.448
2005,8,21,18,0,0,135.2,11.76,55.6,31.585
2005,8,21,18,30,0,135.2,12.35,55.5,31.414
2005,8,21,19,0,0,135.4,12.95,56.5,33.15
2005,8,21,19,30,0,134.9,13.67,55.9,32.101
2005,8,21,20,0,0,134.2,14.39,55.5,31.414
2005,8,21,20,30,0,134.3,14.9,55.6,31.585
2005,8,21,21,0,0,133.7,15.67,55.1,30.737
2005,8,21,21,30,0,133.5,16.05,55.1,30.737
2005,8,21,22,0,0,133.4,16.54,55.6,31.585
2005,8,21,22,30,0,133.1,17.09,55.3,31.074
2005,8,21,23,0,0,132.5,17.49,54.9,30.402
2005,8,21,23,30,0,132,17.63,54.3,29.412
2005,8,22,0,0,0,131.9,17.71,54.4,29.575
2005,8,22,0,30,0,132.3,17.67,54.6,29.904
2005,8,22,1,0,0,131.8,17.27,54.3,29.412
2005,8,22,1,30,0,131.6,17,54.8,30.235
2005,8,22,2,0,0,131.1,16.77,54.6,29.904
2005,8,22,2,30,0,131.6,16.54,54.4,29.575
2005,8,22,3,0,0,131.1,16.23,53.7,28.444
2005,8,22,3,30,0,130.9,15.95,52.8,27.031
2005,8,22,4,0,0,131.1,15.64,53,27.341
2005,8,22,4,30,0,131.3,15.34,53.4,27.967
2005,8,22,5,0,0,130.6,15.05,52.4,26.419
2005,8,22,5,30,0,130.7,14.72,52.9,27.186
2005,8,22,6,0,0,130.3,14.48,52.8,27.031
2005,8,22,6,30,0,130.5,14.21,52.5,26.571
2005,8,22,7,0,0,130.7,13.94,52.7,26.877
2005,8,22,7,30,0,130.3,13.73,52.3,26.267
2005,8,22,8,0,0,130.3,13.47,52.1,25.966
2005,8,22,8,30,0,130.8,13.19,52.9,27.186
2005,8,22,9,0,0,130.1,12.93,52.2,26.116
2005,8,22,9,30,0,129.7,12.66,52.2,26.116
2005,8,22,10,0,0,130.1,12.53,52.7,26.877
2005,8,22,10,30,0,130.5,12.12,53,27.341
2005,8,22,11,0,0,131.3,11.84,54,28.925
2005,8,22,11,30,0,131.4,11.56,54.1,29.087
2005,8,22,12,0,0,131.2,11.28,53.7,28.444
2005,8,22,12,30,0,131.5,11.01,54.6,29.904
2005,8,22,13,0,0,131.6,10.74,54.4,29.575
